Model,param,skew_level,direction,T,rho,VARset,N_valid,mean_rel_bias,coverage_95,RMSE,mean_post_sd,emp_sd,sd_bias,mean_bias
SG,mu[2],strongSN,--,50,0.5,A,200,0.0018427145835484546,0.935,0.1560130517846937,0.1396881634472673,0.15600216899177108,-0.016314005544503768,0.0018427145835484546
SG,phi11,strongSN,--,50,0.5,A,200,-0.14451012214439746,0.965,0.1349071045116889,0.13995540215452884,0.12189593423645255,0.01805946791807629,-0.057804048857758986
SG,phi12,strongSN,--,50,0.5,A,200,-0.14623154367030072,0.955,0.13882732317312707,0.141764387923753,0.13805502169705336,0.0037093662266996508,-0.014623154367030076
SG,phi21,strongSN,--,50,0.5,A,200,-0.1737634051115079,0.97,0.13269843291816097,0.13707561474937513,0.13155583183339387,0.005519782915981264,-0.01737634051115079
SG,phi22,strongSN,--,50,0.5,A,200,-0.159326648787261,0.965,0.1393058651720092,0.13822888260786415,0.12387302817448735,0.014355854433376794,-0.0637306595149044
SG,rho,strongSN,--,50,0.5,A,200,-0.13358303323868848,0.9,0.13490555060317355,0.11134253550423195,0.11721092479471903,-0.0058683892904870805,-0.06679151661934424
SG,omega[1],strongSN,--,50,0.3,B,200,-0.24368860765484954,0.67,0.44486756518797915,0.22576224557026062,0.1946898641706935,0.03107238139956711,-0.4000037591641831
SG,omega[2],strongSN,--,50,0.3,B,200,-0.24193212129390287,0.62,0.45672795368365154,0.21394989708547635,0.22560070732970916,-0.011650810244232812,-0.3971205667406193
SG,alpha[1],strongSN,--,50,0.3,B,200,0.7056377130196491,0.545,6.835729540453353,4.900451401913017,2.528894463069378,2.371556938843639,6.350739417176841
SG,alpha[2],strongSN,--,50,0.3,B,200,0.6676670656809934,0.48,7.0628776167923135,5.832223354882084,3.711619063371855,2.1206042915102286,6.00900359112894
SG,mu[1],strongSN,--,50,0.3,B,200,-0.008078064512493974,0.93,0.15976445854784865,0.1451895960864626,0.15956010494111375,-0.01437050885465116,-0.008078064512493974
SG,mu[2],strongSN,--,50,0.3,B,200,-0.01628131674094708,0.925,0.16187576744367618,0.14450488826029606,0.16105490619866286,-0.0165500179383668,-0.01628131674094708
SG,phi11,strongSN,--,50,0.3,B,200,-0.14239796545126543,0.96,0.13382825230827813,0.12087757134125544,0.10851798926942283,0.012359582071832617,-0.07831888099819599
SG,phi12,strongSN,--,50,0.3,B,200,-0.05612435691363304,0.97,0.11258642932677217,0.13535627810131023,0.11244645229691587,0.022909825804394365,-0.005612435691363305
SG,phi21,strongSN,--,50,0.3,B,200,-0.1499536978120068,0.975,0.11570363488435735,0.11916015398019576,0.11472780835777231,0.00443234562242345,-0.014995369781200679
SG,phi22,strongSN,--,50,0.3,B,200,-0.20828259601299262,0.975,0.12283801810239893,0.133291143374556,0.11125567942224711,0.02203546395230889,-0.052070649003248155
SG,rho,strongSN,--,50,0.3,B,200,-0.19038105029374658,0.95,0.13534759946118874,0.12578062127539139,0.12270667337973463,0.0030739478956567506,-0.05711431508812397
SG,omega[1],strongSN,--,50,0.5,B,200,-0.266662637031084,0.58,0.479398659610897,0.21561754265753383,0.19552242534063782,0.020095117316896005,-0.4377145828341105
SG,omega[2],strongSN,--,50,0.5,B,200,-0.24330099198195598,0.675,0.4553382436603837,0.21730073146418075,0.21872016721966756,-0.0014194357554868087,-0.3993675056775697
SG,alpha[1],strongSN,--,50,0.5,B,200,0.7414435090459222,0.465,7.082859001089324,4.305164172479188,2.3744630937749465,1.9307010787042413,6.672991581413299
SG,alpha[2],strongSN,--,50,0.5,B,200,0.6570531663527004,0.505,6.726837275618131,5.183680113160287,3.206417283527315,1.9772628296329722,5.913478497174304
SG,mu[1],strongSN,--,50,0.5,B,200,6.450650949047003e-5,0.94,0.1577949383324559,0.14169967820875984,0.15779492514733734,-0.0160952469385775,6.450650949047003e-5
SG,mu[2],strongSN,--,50,0.5,B,200,-0.0038138217824479153,0.925,0.1522400682176537,0.14123958074000667,0.1521922899963319,-0.010952709256325216,-0.0038138217824479153
SG,phi11,strongSN,--,50,0.5,B,200,-0.12253420684126388,0.96,0.13463268365640382,0.12729921214770104,0.11655056145314989,0.010748650694551151,-0.06739381376269514
SG,phi12,strongSN,--,50,0.5,B,200,-0.03679668347471012,0.96,0.13531561150786509,0.14480417497149842,0.1352655712241666,0.009538603747331814,-0.003679668347471012
SG,phi21,strongSN,--,50,0.5,B,200,-0.20738509489806276,0.965,0.12246013111717177,0.12487381199556953,0.12069133331509814,0.004182478680471391,-0.020738509489806278
SG,phi22,strongSN,--,50,0.5,B,200,-0.19303373817515965,0.965,0.13230010120247776,0.14232660486287174,0.12318457806709653,0.019142026795775216,-0.04825843454378991
SG,rho,strongSN,--,50,0.5,B,200,-0.14217411453568782,0.915,0.13028785766429352,0.1119738950645011,0.10918587886603967,0.002788016198461432,-0.07108705726784391
SG,omega[1],extremeCHI,++,50,0.3,A,200,NA,NA,NA,0.13756391372879315,0.26710263604730516,-0.12953872231851202,NA
SG,omega[2],extremeCHI,++,50,0.3,A,200,NA,NA,NA,0.1376688650606727,0.2707223082618595,-0.1330534432011868,NA
SG,alpha[1],extremeCHI,++,50,0.3,A,200,NA,NA,NA,43.8536928128313,8.0486928728153,35.804999940015996,NA
SG,alpha[2],extremeCHI,++,50,0.3,A,200,NA,NA,NA,41.726558463779064,7.582421910024833,34.14413655375423,NA
SG,mu[1],extremeCHI,++,50,0.3,A,200,0.19202336425689745,0.54,0.2708001741049305,0.11241719213551998,0.19094439471930974,-0.07852720258378976,0.19202336425689745
SG,mu[2],extremeCHI,++,50,0.3,A,200,0.19520942167315117,0.51,0.2742622162934681,0.11281089077439391,0.19264746293745721,-0.07983657216306331,0.19520942167315117
SG,phi11,extremeCHI,++,50,0.3,A,200,-0.0729269712430185,1,0.048819000628058024,0.06776567237677185,0.03914536908465064,0.02862030329212121,-0.029170788497207396
SG,phi12,extremeCHI,++,50,0.3,A,200,-0.09552853495538656,0.995,0.044490818639318815,0.06659599617000203,0.043453146414149726,0.023142849755852304,-0.009552853495538655
SG,phi21,extremeCHI,++,50,0.3,A,200,-0.0714021485090563,1,0.04201779566855745,0.06698996549693263,0.041406671983239024,0.02558329351369361,-0.00714021485090563
SG,phi22,extremeCHI,++,50,0.3,A,200,-0.07331952423551685,1,0.047337368904380325,0.06785232309242108,0.037157853454280514,0.030694469638140563,-0.02932780969420674
SG,rho,extremeCHI,++,50,0.3,A,200,-0.24477490797028936,0.885,0.1302147548286654,0.10387302501011084,0.10753396846402402,-0.0036609434539131847,-0.0734324723910868
SG,omega[1],extremeCHI,++,50,0.5,A,200,NA,NA,NA,0.13567098440058548,0.27123921456380135,-0.13556823016321587,NA
SG,omega[2],extremeCHI,++,50,0.5,A,200,NA,NA,NA,0.13676885856432322,0.2722918500799431,-0.1355229915156199,NA
SG,alpha[1],extremeCHI,++,50,0.5,A,200,NA,NA,NA,54.006709482177705,13.546689345176524,40.46002013700118,NA
SG,alpha[2],extremeCHI,++,50,0.5,A,200,NA,NA,NA,52.00356980131678,12.235024420396838,39.76854538091994,NA
SG,mu[1],extremeCHI,++,50,0.5,A,200,0.22076881363332074,0.44,0.2967020880246536,0.11076689394799338,0.19822527579782898,-0.08745838184983559,0.22076881363332074
SG,mu[2],extremeCHI,++,50,0.5,A,200,0.2307367191082442,0.45,0.3085986328341797,0.11211273172194125,0.20492360196494713,-0.09281087024300588,0.2307367191082442
SG,phi11,extremeCHI,++,50,0.5,A,200,-0.06239620172169518,1,0.041890297572806476,0.06249018311292613,0.033643294613505965,0.028846888499420166,-0.02495848068867807
SG,phi12,extremeCHI,++,50,0.5,A,200,-0.09417475372124169,1,0.03783441352740508,0.062362521307726515,0.03664360796343787,0.025718913344288642,-0.00941747537212417
SG,phi21,extremeCHI,++,50,0.5,A,200,-0.03717501964508155,1,0.04314249114198863,0.06420230015772017,0.042982027884692055,0.02122027227302812,-0.003717501964508154
SG,phi22,extremeCHI,++,50,0.5,A,200,-0.06150083762597554,0.995,0.04373153533773367,0.06314192829430086,0.03615619861661332,0.026985729677687538,-0.024600335050390214
SG,rho,extremeCHI,++,50,0.5,A,200,-0.22755615133215867,0.74,0.1613467526426101,0.09295892047691375,0.11439984303328188,-0.021440922556368133,-0.11377807566607934
SG,omega[1],extremeCHI,++,50,0.3,B,200,NA,NA,NA,0.13958998163037978,0.2749571174207859,-0.1353671357904061,NA
SG,omega[2],extremeCHI,++,50,0.3,B,200,NA,NA,NA,0.1357185440017166,0.25600946869261587,-0.12029092469089928,NA
SG,alpha[1],extremeCHI,++,50,0.3,B,200,NA,NA,NA,37.63029094302695,6.428066999866654,31.202223943160295,NA
SG,alpha[2],extremeCHI,++,50,0.3,B,200,NA,NA,NA,42.94787322011143,10.104468188911621,32.84340503119981,NA
SG,mu[1],extremeCHI,++,50,0.3,B,200,0.20684614256403847,0.495,0.2881781223205481,0.11434205953041261,0.2006521953295659,-0.0863101357991533,0.20684614256403847
SG,mu[2],extremeCHI,++,50,0.3,B,200,0.17893643962328867,0.57,0.25810162410133525,0.11107282837682712,0.18600591103158023,-0.07493308265475311,0.17893643962328867
SG,phi11,extremeCHI,++,50,0.3,B,200,-0.051191381181731124,1,0.04809753315963529,0.061580211080218564,0.03899556449246497,0.022584646587753596,-0.02815525964995212
SG,phi12,extremeCHI,++,50,0.3,B,200,-0.1448736839843517,1,0.0462615670874399,0.07431887489023023,0.04393459623433137,0.030384278655898857,-0.01448736839843517
SG,phi21,extremeCHI,++,50,0.3,B,200,-0.10464116383381522,1,0.04088586818523058,0.058419400984011466,0.039524125361291636,0.01889527562271983,-0.010464116383381522
SG,phi22,extremeCHI,++,50,0.3,B,200,-0.10081201409203072,1,0.05048847319488695,0.07232247964830511,0.04374808040325976,0.028574399245045352,-0.02520300352300768
SG,rho,extremeCHI,++,50,0.3,B,200,-0.24564926915367188,0.895,0.13316064167987252,0.10426903381634686,0.11090913300255943,-0.00664009918621257,-0.07369478074610156
SG,omega[1],extremeCHI,++,50,0.5,B,200,NA,NA,NA,0.13409042622209388,0.2794113536571288,-0.14532092743503494,NA
SG,omega[2],extremeCHI,++,50,0.5,B,200,NA,NA,NA,0.1359282472482418,0.28011167255427055,-0.14418342530602876,NA
SG,alpha[1],extremeCHI,++,50,0.5,B,200,NA,NA,NA,50.92555028824383,13.759232178006474,37.166318110237356,NA
SG,alpha[2],extremeCHI,++,50,0.5,B,200,NA,NA,NA,51.89855978479573,12.889796363200864,39.008763421594864,NA
SG,mu[1],extremeCHI,++,50,0.5,B,200,0.20955268370766866,0.46,0.2987046479032864,0.10970956196417754,0.21286648263627617,-0.10315692067209863,0.20955268370766866
SG,mu[2],extremeCHI,++,50,0.5,B,200,0.22679455647432864,0.44,0.3127958543279869,0.11171396971097201,0.21541930191695388,-0.10370533220598187,0.22679455647432864
SG,phi11,extremeCHI,++,50,0.5,B,200,-0.03365129102236877,1,0.035525805656385585,0.05655042852438633,0.030323737035941836,0.026226691488444497,-0.018508210062302827
SG,phi12,extremeCHI,++,50,0.5,B,200,-0.14827810239466174,1,0.0368092117162149,0.06653622982504458,0.03369056411922357,0.03284566570582101,-0.014827810239466173
SG,phi21,extremeCHI,++,50,0.5,B,200,-0.03886034289874101,0.995,0.03626799635921865,0.057655588689733354,0.036059205446185585,0.02159638324354777,-0.0038860342898741004
SG,phi22,extremeCHI,++,50,0.5,B,200,-0.10720402925633961,1,0.04456540539593813,0.06781704345826783,0.035605917556702275,0.03221112590156556,-0.0268010073140849
SG,rho,extremeCHI,++,50,0.5,B,200,-0.22602174624313118,0.73,0.15543256584604556,0.09346247541160001,0.10671375301144036,-0.01325127759984035,-0.11301087312156559
SG,omega[1],extremeCHI,+-,50,0.3,A,200,NA,NA,NA,0.13074204495254396,0.2562670218427194,-0.12552497689017542,NA
SG,omega[2],extremeCHI,+-,50,0.3,A,200,NA,NA,NA,0.13101146993063317,0.2388233854977934,-0.10781191556716022,NA
SG,alpha[1],extremeCHI,+-,50,0.3,A,200,NA,NA,NA,31.89112835525999,3.235885110659816,28.655243244600175,NA
SG,alpha[2],extremeCHI,+-,50,0.3,A,200,NA,NA,NA,32.33375783079672,3.3289919700761206,29.0047658607206,NA
SG,mu[1],extremeCHI,+-,50,0.3,A,200,0.13079901926206386,0.67,0.21915578722813925,0.11010890192545893,0.17584332695802732,-0.06573442503256839,0.13079901926206386
SG,mu[2],extremeCHI,+-,50,0.3,A,200,-0.12684322832504685,0.695,0.20364020397629182,0.11008964407019109,0.159311418622727,-0.0492217745525359,-0.12684322832504685
SG,phi11,extremeCHI,+-,50,0.3,A,200,-0.08603221468653088,1,0.0502263252070239,0.07197979528516768,0.03658465565756538,0.0353951396276023,-0.03441288587461235
SG,phi12,extremeCHI,+-,50,0.3,A,200,0.13866019910714994,0.995,0.046520026083599356,0.0715557653850781,0.04440547622370939,0.02715028916136871,0.013866019910714993
SG,phi21,extremeCHI,+-,50,0.3,A,200,0.13088660685697598,1,0.044456605546155124,0.07161749933192356,0.04248619467710782,0.02913130465481574,0.013088660685697596
SG,phi22,extremeCHI,+-,50,0.3,A,200,-0.08933642433664438,1,0.05194614990893806,0.07208361113283024,0.03770202933849514,0.0343815817943351,-0.03573456973465775
SG,rho,extremeCHI,+-,50,0.3,A,200,-0.4656746299330654,0.815,0.16640502296884901,0.10835593353657191,0.09040948060113164,0.01794645293544027,-0.13970238897991963
SG,omega[1],extremeCHI,+-,50,0.5,A,200,NA,NA,NA,0.1256261464577834,0.2642967948458233,-0.1386706483880399,NA
SG,omega[2],extremeCHI,+-,50,0.5,A,200,NA,NA,NA,0.12664387571028915,0.2709981781633193,-0.14435430245303013,NA
SG,alpha[1],extremeCHI,+-,50,0.5,A,200,NA,NA,NA,33.95108581753728,3.8127143966672876,30.138371420869994,NA
SG,alpha[2],extremeCHI,+-,50,0.5,A,200,NA,NA,NA,34.37589537991033,4.511890414715026,29.864004965195306,NA
SG,mu[1],extremeCHI,+-,50,0.5,A,200,0.10631183990124837,0.72,0.20650445148700627,0.10681021811909275,0.17703638377678377,-0.07022616565769102,0.10631183990124837
SG,mu[2],extremeCHI,+-,50,0.5,A,200,-0.11754233470221181,0.715,0.2145991996151715,0.10796673756244211,0.17954558203482876,-0.07157884447238665,-0.11754233470221181
SG,phi11,extremeCHI,+-,50,0.5,A,200,-0.07885764892045333,1,0.0502251010872017,0.07083098168917022,0.03908447482438255,0.03174650686478767,-0.03154305956818133
SG,phi12,extremeCHI,+-,50,0.5,A,200,0.14000067679487777,0.995,0.042825831712964335,0.0711956886886808,0.04047282998354456,0.03072285870513624,0.014000067679487777
SG,phi21,extremeCHI,+-,50,0.5,A,200,0.11013085693725654,1,0.04996447559301755,0.07203537371596493,0.04873562110805506,0.023299752607909868,0.011013085693725652
SG,phi22,extremeCHI,+-,50,0.5,A,200,-0.09590318647024104,0.995,0.05569082419674421,0.07259416524889671,0.0403717786540219,0.03222238659487481,-0.03836127458809642
SG,rho,extremeCHI,+-,50,0.5,A,200,-0.47485516146493284,0.25,0.2510784433387262,0.10463495334208239,0.08166105936691048,0.02297389397517191,-0.23742758073246642
SG,omega[1],extremeCHI,+-,50,0.3,B,200,NA,NA,NA,0.13195516447809133,0.2781155541773343,-0.14616038969924297,NA
SG,omega[2],extremeCHI,+-,50,0.3,B,200,NA,NA,NA,0.12892236283006597,0.26200281537860615,-0.13308045254854017,NA
SG,alpha[1],extremeCHI,+-,50,0.3,B,200,NA,NA,NA,34.8190960761418,4.67616967183924,30.142926404302557,NA
SG,alpha[2],extremeCHI,+-,50,0.3,B,200,NA,NA,NA,34.315009457966845,3.7161559630397316,30.598853494927113,NA
SG,mu[1],extremeCHI,+-,50,0.3,B,200,0.13634484394562105,0.695,0.23252769810860646,0.11126612748261998,0.18835926820077495,-0.07709314071815497,0.13634484394562105
SG,mu[2],extremeCHI,+-,50,0.3,B,200,-0.1159714578230393,0.715,0.20701694338424934,0.10844763311742095,0.17148363134292588,-0.06303599822550493,-0.1159714578230393
SG,phi11,extremeCHI,+-,50,0.3,B,200,-0.05346427308301259,1,0.045063086085740826,0.0632386791919378,0.034146846229800895,0.02909183296213691,-0.029405350195656925
SG,phi12,extremeCHI,+-,50,0.3,B,200,0.19977257815457777,1,0.05008198456858113,0.07792575910142777,0.045925094975430694,0.03200066412599707,0.019977257815457776
SG,phi21,extremeCHI,+-,50,0.3,B,200,0.10451123419561138,0.995,0.04773704604677388,0.06160818262965979,0.04657896074990199,0.015029221879757797,0.010451123419561137
SG,phi22,extremeCHI,+-,50,0.3,B,200,-0.13005805405097223,0.995,0.05250665593708949,0.07767291442519103,0.04122808907438646,0.03644482535080457,-0.03251451351274306
SG,rho,extremeCHI,+-,50,0.3,B,200,-0.505857477722416,0.715,0.18046021903956178,0.10868748081025957,0.09765054918798466,0.011036931622274912,-0.15175724331672477
SG,omega[1],extremeCHI,+-,50,0.5,B,200,NA,NA,NA,0.12512912321853667,0.2753400019546057,-0.150210878736069,NA
SG,omega[2],extremeCHI,+-,50,0.5,B,200,NA,NA,NA,0.12343281513682706,0.26341577540629874,-0.13998296026947166,NA
SG,alpha[1],extremeCHI,+-,50,0.5,B,200,NA,NA,NA,35.89398969991196,4.401577529406604,31.492412170505357,NA
SG,alpha[2],extremeCHI,+-,50,0.5,B,200,NA,NA,NA,36.08673263492238,3.7430531973703505,32.34367943755203,NA
SG,mu[1],extremeCHI,+-,50,0.5,B,200,0.10484091953887129,0.725,0.20858659958037268,0.10706232717494592,0.1803240170214346,-0.07326168984648869,0.10484091953887129
SG,mu[2],extremeCHI,+-,50,0.5,B,200,-0.09269122796307992,0.75,0.19792589831510504,0.10549902901232498,0.17487995163121944,-0.06938092261889446,-0.09269122796307992
SG,phi11,extremeCHI,+-,50,0.5,B,200,-0.05725375712264327,1,0.047251076929996805,0.06417452558243561,0.035228844401785905,0.028945681180649704,-0.031489566417453804
SG,phi12,extremeCHI,+-,50,0.5,B,200,0.18279348711266383,1,0.04867494435180053,0.07793383746062221,0.04511225574434072,0.032821581716281495,0.018279348711266383
SG,phi21,extremeCHI,+-,50,0.5,B,200,0.08273271860939016,1,0.034997585172615725,0.06298393718587722,0.03400564571699068,0.028978291468886537,0.008273271860939015
SG,phi22,extremeCHI,+-,50,0.5,B,200,-0.12707459688272346,1,0.04941293480978443,0.07538064612349894,0.037846942455227996,0.03753370366827095,-0.031768649220680865
SG,rho,extremeCHI,+-,50,0.5,B,200,-0.4631599085790063,0.3,0.24176727880400595,0.10405830645913572,0.06944164364101395,0.03461666281812177,-0.23157995428950315
SG,omega[1],extremeCHI,--,50,0.3,A,200,NA,NA,NA,0.13670802172406293,0.24722342826277094,-0.110515406538708,NA
SG,omega[2],extremeCHI,--,50,0.3,A,200,NA,NA,NA,0.13763574323256272,0.3016420154607108,-0.16400627222814806,NA
SG,alpha[1],extremeCHI,--,50,0.3,A,200,NA,NA,NA,44.051978105842664,7.838442508620728,36.213535597221934,NA
SG,alpha[2],extremeCHI,--,50,0.3,A,200,NA,NA,NA,45.514343407749124,8.394232985694888,37.12011042205424,NA
SG,mu[1],extremeCHI,--,50,0.3,A,200,-0.18823451079375042,0.565,0.2593345483957998,0.111948251833921,0.17838771521013116,-0.06643946337621016,-0.18823451079375042
SG,mu[2],extremeCHI,--,50,0.3,A,200,-0.19367146089534712,0.56,0.2883113221135864,0.11308204163666476,0.2135761777295076,-0.10049413609284284,-0.19367146089534712
SG,phi11,extremeCHI,--,50,0.3,A,200,-0.06250995073663114,1,0.04414689116330985,0.06438632972646284,0.03638336115327661,0.02800296857318623,-0.025003980294652454
SG,phi12,extremeCHI,--,50,0.3,A,200,-0.11666602817826753,1,0.03767530543527986,0.06522639341203582,0.03582344230155311,0.029402951110482703,-0.011666602817826752
SG,phi21,extremeCHI,--,50,0.3,A,200,-0.13921381327491295,1,0.043717744778246005,0.06633344542421876,0.04144196364110215,0.024891481783116613,-0.013921381327491293
SG,phi22,extremeCHI,--,50,0.3,A,200,-0.06795295642632335,1,0.04397913962541797,0.06724940986603123,0.034573805637499046,0.03267560422853218,-0.027181182570529337
SG,rho,extremeCHI,--,50,0.3,A,200,-0.2033535036288722,0.885,0.13141668555214728,0.10256374233687458,0.11639848354716464,-0.01383474121029006,-0.06100605108866166
