Model,param,mcmc_status,skew_level,direction,T,rho,VARset,N_valid,mean_rel_bias,coverage_95,RMSE,mean_post_sd,emp_sd,sd_bias
NG,phi22,Clean,strongSN,+-,200,0.3,A,200,-0.0484537069436204,0.94,0.07347881002521119,0.06831501145839619,0.07087660861009475,-0.0025615971516985553
NG,rho,Clean,strongSN,+-,200,0.3,A,200,-0.09626505942846418,0.97,0.06424321520401756,0.06495462863807322,0.05738609718164144,0.007568531456431778
SG,omega[1],Clean,strongSN,+-,200,0.3,A,150,-0.025889233891916958,0.9333333333333333,0.1015729619773175,0.09668795667779584,0.09225593019366403,0.00443202648413181
SG,omega[1],Problematic,strongSN,+-,200,0.3,A,50,8.007095406584906e-4,0.92,0.11040944330228872,0.09453224662945406,0.11040162005839602,-0.015869373428941957
SG,omega[2],Clean,strongSN,+-,200,0.3,A,150,-0.02261508256481213,0.92,0.10834314367051838,0.09915855074755286,0.1017851730585284,-0.002626622310975532
SG,omega[2],Problematic,strongSN,+-,200,0.3,A,50,-0.01462486738940621,0.94,0.10200769348531975,0.09462278170249834,0.09914271980342075,-0.0045199381009224104
SG,alpha[1],Clean,strongSN,+-,200,0.3,A,150,-0.11241918925070801,0.94,2.6255390429463805,3.266423656821714,2.4227610825215695,0.8436625743001445
SG,alpha[1],Problematic,strongSN,+-,200,0.3,A,50,0.5027769185940033,0.94,7.7658235300174505,10.004913778700761,6.311296228179385,3.6936175505213757
SG,alpha[2],Clean,strongSN,+-,200,0.3,A,150,0.08677496264870721,0.8933333333333333,3.09254916698315,3.413464665766402,2.992313306565796,0.42115135920060576
SG,alpha[2],Problematic,strongSN,+-,200,0.3,A,50,-0.36550553711667205,0.98,7.586292448101719,9.114872203019756,6.835985298216086,2.27888690480367
SG,mu[1],Clean,strongSN,+-,200,0.3,A,150,0.00646939057612031,0.94,0.07257413547948924,0.0676792162941744,0.07228521374505899,-0.004605997450884594
SG,mu[1],Problematic,strongSN,+-,200,0.3,A,50,0.014445573339367112,0.94,0.07308378298075466,0.0681036718147052,0.07164192030979495,-0.0035382484950897547
SG,mu[2],Clean,strongSN,+-,200,0.3,A,150,-0.008392853102800569,0.96,0.06991174220411185,0.0681716511300639,0.06940613600258269,-0.0012344848725187874
SG,mu[2],Problematic,strongSN,+-,200,0.3,A,50,0.01658871499296131,0.94,0.06658829088815409,0.06747228688519379,0.06448887515136022,0.0029834117338335686
SG,phi11,Clean,strongSN,+-,200,0.3,A,150,-0.006513711665582198,0.9333333333333333,0.04359192867137543,0.04585180460583355,0.04351399424259176,0.0023378103632417935
SG,phi11,Problematic,strongSN,+-,200,0.3,A,50,-0.010030303887088912,0.98,0.03622023102902829,0.04050844621123475,0.03599733346270815,0.0045111127485265995
SG,phi12,Clean,strongSN,+-,200,0.3,A,150,-0.043466003845881375,0.9533333333333334,0.04449575565011895,0.045727681947732954,0.04428294633345652,0.0014447356142764309
SG,phi12,Problematic,strongSN,+-,200,0.3,A,50,-0.06076286799769863,0.92,0.04564244032093779,0.042213098130251966,0.04523617023110279,-0.0030230721008508224
SG,phi21,Clean,strongSN,+-,200,0.3,A,150,0.009825702687136938,0.9333333333333333,0.04715337601972693,0.04625392008688886,0.04714313763131171,-8.892175444228517e-4
SG,phi21,Problematic,strongSN,+-,200,0.3,A,50,-0.12506827939466528,0.96,0.042091727058365315,0.040600179303690295,0.04019070466722999,4.09474636460308e-4
SG,phi22,Clean,strongSN,+-,200,0.3,A,150,-4.281394248599752e-4,0.9733333333333334,0.04473610077888697,0.046163943001531926,0.04473577298270359,0.0014281700188283342
SG,phi22,Problematic,strongSN,+-,200,0.3,A,50,-0.0371422346490555,0.9,0.05118236283835299,0.04296367254826375,0.04897863790021868,-0.0060149653519549345
SG,rho,Clean,strongSN,+-,200,0.3,A,150,-0.03081711503994078,0.9666666666666667,0.06159830733340657,0.06317556537318267,0.06090056612377396,0.0022749992494087087
SG,rho,Problematic,strongSN,+-,200,0.3,A,50,-0.02028908177194583,0.96,0.05697465922492819,0.06297621350915253,0.056648597319556925,0.006327616189595604
NG,sigma[1],Clean,extremeCHI,+-,200,0.3,A,200,0.0038485384480804524,0.59,0.12038975789992563,0.05093796838491896,0.12032822843795363,-0.06939026005303467
NG,sigma[2],Clean,extremeCHI,+-,200,0.3,A,200,-0.009560024487701832,0.52,0.1356026798146083,0.05020772817966726,0.1352652679171476,-0.08505753973748034
NG,mu[1],Clean,extremeCHI,+-,200,0.3,A,200,0.0017189394558915793,0.93,0.07127292105265023,0.07180967424245753,0.07125218959810493,5.57484644352596e-4
NG,mu[2],Clean,extremeCHI,+-,200,0.3,A,200,0.007448420783207472,0.955,0.06858783516893377,0.07094817834665193,0.06818219827049515,0.0027659800761567765
NG,phi11,Clean,extremeCHI,+-,200,0.3,A,200,-0.056805541118545716,0.97,0.06407859526115488,0.06693579501046129,0.05991466640447542,0.007021128605985874
NG,phi12,Clean,extremeCHI,+-,200,0.3,A,200,-0.004480908893604717,0.975,0.0637129551599775,0.06852009671611285,0.06371137943705328,0.004808717279059571
NG,phi21,Clean,extremeCHI,+-,200,0.3,A,200,-0.009259149019697141,0.95,0.06707840235612823,0.06704838728093365,0.06707201163111884,-2.362435018518627e-5
NG,phi22,Clean,extremeCHI,+-,200,0.3,A,200,-0.035370738644168884,0.925,0.07085450283659676,0.06664108325251927,0.0694275615866195,-0.0027864783341002286
NG,rho,Clean,extremeCHI,+-,200,0.3,A,200,-0.35897611109024646,0.715,0.11590759475911389,0.06874168551642769,0.04285818676554155,0.025883498750886136
SG,omega[1],Problematic,extremeCHI,+-,200,0.3,A,200,NA,NA,NA,0.062196502474231474,0.1302021045714207,-0.06800560209718923
SG,omega[2],Problematic,extremeCHI,+-,200,0.3,A,200,NA,NA,NA,0.06141704917850719,0.14308679479207054,-0.08166974561356335
SG,alpha[1],Problematic,extremeCHI,+-,200,0.3,A,200,NA,NA,NA,144.55519516374162,12.687628340645015,131.8675668230966
SG,alpha[2],Problematic,extremeCHI,+-,200,0.3,A,200,NA,NA,NA,176.61460972094966,50.487300528483075,126.12730919246658
SG,mu[1],Problematic,extremeCHI,+-,200,0.3,A,200,0.21317805550482138,0.09,0.2346728888882411,0.051282259138866235,0.09811463412934916,-0.04683237499048293
SG,mu[2],Problematic,extremeCHI,+-,200,0.3,A,200,-0.2015051487863165,0.11,0.22853555445159945,0.050604807980531824,0.10781546577882238,-0.05721065779829056
SG,phi11,Problematic,extremeCHI,+-,200,0.3,A,200,-0.020854376284484097,1,0.010080974381735589,0.016961459241084612,0.005660498463106657,0.011300960777977955
SG,phi12,Problematic,extremeCHI,+-,200,0.3,A,200,0.07311173042717474,1,0.009998415431170892,0.017153349374378467,0.006820195002616684,0.010333154371761783
SG,phi21,Problematic,extremeCHI,+-,200,0.3,A,200,0.07295978933036262,1,0.009544365387991046,0.016583370133634718,0.006153340724206044,0.010430029409428674
SG,phi22,Problematic,extremeCHI,+-,200,0.3,A,200,-0.02002709475654284,1,0.009838029277143044,0.017041015151385435,0.00571080521081891,0.011330209940566525
SG,rho,Problematic,extremeCHI,+-,200,0.3,A,200,-0.6905159077005746,0.005,0.2119116889810289,0.0475415551659212,0.04464822769061484,0.002893327475306358
NG,sigma[1],Clean,moderateSN,++,50,0.5,A,200,0.00295418524515975,0.925,0.10839443683382102,0.10406447194241168,0.10835417262873864,-0.004289700686326961
NG,sigma[2],Clean,moderateSN,++,50,0.5,A,200,0.007475110895818985,0.93,0.10990749124287826,0.10449371164371206,0.10965299516382838,-0.005159283520116326
NG,mu[1],Clean,moderateSN,++,50,0.5,A,200,-0.008619266994752,0.945,0.16680882421276222,0.1487785467787902,0.16658599002232266,-0.01780744324353245
NG,mu[2],Clean,moderateSN,++,50,0.5,A,200,0.003972237857434218,0.94,0.16431651944437395,0.14958169847285382,0.1642684993804877,-0.014686800907633885
NG,phi11,Clean,moderateSN,++,50,0.5,A,200,-0.19223745592757988,0.92,0.17391205279764074,0.14946192327715435,0.15598898613186787,-0.006527062854713522
NG,phi12,Clean,moderateSN,++,50,0.5,A,200,-0.04618423948238155,0.95,0.14417646518059488,0.14985827948490743,0.14410247489965475,0.005755804585252683
NG,phi21,Clean,moderateSN,++,50,0.5,A,200,-0.013016758701232244,0.955,0.14261242724200748,0.1511721378251289,0.142606486682009,0.008565651143119885
NG,phi22,Clean,moderateSN,++,50,0.5,A,200,-0.2018938430598018,0.94,0.16439574633475038,0.14978195900403918,0.14319281264954134,0.006589146354497838
NG,rho,Clean,moderateSN,++,50,0.5,A,200,-0.11560054794789976,0.89,0.12793636212232629,0.11242870611149099,0.11413518774519686,-0.0017064816337058752
SG,omega[1],Clean,moderateSN,++,50,0.5,A,150,-0.28582578287905647,0.4666666666666667,0.47843963054708366,0.18710881936909476,0.15838455947942237,0.028724259889672393
SG,omega[1],Problematic,moderateSN,++,50,0.5,A,50,-0.22059838617152397,0.68,0.40790872167564535,0.2062312331538309,0.21208926324643543,-0.0058580300926045215
SG,omega[2],Clean,moderateSN,++,50,0.5,A,150,-0.2768620599943309,0.4866666666666667,0.4629210395345522,0.19248569040110577,0.15185671021723518,0.040628980183870594
SG,omega[2],Problematic,moderateSN,++,50,0.5,A,50,-0.2499895275676973,0.64,0.43438793233345707,0.2064880059624189,0.18104939439346784,0.025438611568951053
SG,alpha[1],Clean,moderateSN,++,50,0.5,A,150,-0.815651693355851,0.37333333333333335,3.365829928275207,1.3840065791524885,0.8271687542967349,0.5568378248557536
SG,alpha[1],Problematic,moderateSN,++,50,0.5,A,50,-0.427101895837828,0.66,3.1645988853870746,3.761419716207507,2.663837388907372,1.097582327300135
SG,alpha[2],Clean,moderateSN,++,50,0.5,A,150,-0.803061654787917,0.3933333333333333,3.316903253364932,1.4853590625875164,0.8266310240558051,0.6587280385317112
SG,alpha[2],Problematic,moderateSN,++,50,0.5,A,50,-0.6095589908913666,0.56,2.909360938307715,3.6371156990359363,1.5872575264671858,2.049858172568751
SG,mu[1],Clean,moderateSN,++,50,0.5,A,150,-0.014655851785986449,0.9466666666666667,0.1556153329343584,0.14435705036573349,0.1549236516891414,-0.01056660132340792
SG,mu[1],Problematic,moderateSN,++,50,0.5,A,50,0.011541084156215308,0.9,0.18718586894917763,0.14594623782214963,0.18682974311056005,-0.04088350528841042
SG,mu[2],Clean,moderateSN,++,50,0.5,A,150,0.007328475673144572,0.9533333333333334,0.15310857487787066,0.14582006347793836,0.15293308715069037,-0.007113023672752017
SG,mu[2],Problematic,moderateSN,++,50,0.5,A,50,-0.004777594345370465,0.92,0.181798835518705,0.14718968560760076,0.18173604812537394,-0.03454636251777318
SG,phi11,Clean,moderateSN,++,50,0.5,A,150,-0.1475708977506534,0.9333333333333333,0.15652140382667426,0.1468526488063116,0.14496414273124036,0.001888506075071239
SG,phi11,Problematic,moderateSN,++,50,0.5,A,50,-0.26363351977121807,0.88,0.19099318803710133,0.1405797889377172,0.1592418809141042,-0.01866209197638702
SG,phi12,Clean,moderateSN,++,50,0.5,A,150,-0.10519861035454964,0.96,0.1463216437434818,0.14672484983001396,0.1459429887030861,7.818611269278519e-4
SG,phi12,Problematic,moderateSN,++,50,0.5,A,50,0.2586281144109348,0.96,0.10619537040851326,0.13979072478047483,0.10299792075844919,0.036792804022025644
SG,phi21,Clean,moderateSN,++,50,0.5,A,150,0.01475162648214208,0.9666666666666667,0.13280508938945618,0.1486824529477999,0.13279689628490102,0.01588555666289887
SG,phi21,Problematic,moderateSN,++,50,0.5,A,50,0.011280763218888096,0.94,0.14255834148032184,0.14366788603052016,0.14255387812834852,0.0011140079021716431
SG,phi22,Clean,moderateSN,++,50,0.5,A,150,-0.18829851275273132,0.9333333333333333,0.15862752173186237,0.1472987103378983,0.13960543637699066,0.007693273960907632
SG,phi22,Problematic,moderateSN,++,50,0.5,A,50,-0.179367648235561,0.94,0.15150322470110836,0.14154350479992836,0.13343757558298777,0.008105929216940588
SG,rho,Clean,moderateSN,++,50,0.5,A,150,-0.11011547149826496,0.8933333333333333,0.1237112417272455,0.11149086262477538,0.11078410113313042,7.06761491644961e-4
SG,rho,Problematic,moderateSN,++,50,0.5,A,50,-0.14417067520720805,0.88,0.135452171808278,0.11213244156336326,0.11467778751856741,-0.0025453459552041563
NG,sigma[1],Clean,strongSN,++,50,0.5,A,200,0.011993400379251135,0.93,0.11054700879336443,0.10511810029396741,0.1098944925849479,-0.004776392290980494
NG,sigma[2],Clean,strongSN,++,50,0.5,A,200,-0.00955679790908389,0.91,0.11471485557064041,0.10306043357937938,0.11431607805692871,-0.011255644477549329
NG,mu[1],Clean,strongSN,++,50,0.5,A,200,0.013026309210771516,0.94,0.16130529047775957,0.14991812397214827,0.16077845628211437,-0.010860332309966109
NG,mu[2],Clean,strongSN,++,50,0.5,A,200,-0.01753826970713969,0.93,0.17182919859415283,0.14681113775940277,0.17093180682713338,-0.02412066906773061
NG,phi11,Clean,strongSN,++,50,0.5,A,200,-0.17940085488483787,0.95,0.15024340516363952,0.14918635405617175,0.1319982352829758,0.017188118773195954
NG,phi12,Clean,strongSN,++,50,0.5,A,200,-0.08090227824726787,0.95,0.14331552715005785,0.15238322088628578,0.14308699639045816,0.00929622449582762
NG,phi21,Clean,strongSN,++,50,0.5,A,200,-0.07360005804206687,0.95,0.14274866090988445,0.1470130759234914,0.14255879666343715,0.004454279260054234
NG,phi22,Clean,strongSN,++,50,0.5,A,200,-0.19429547683411863,0.95,0.15538692302719878,0.14851183812142676,0.13455474230568387,0.013957095815742893
NG,rho,Clean,strongSN,++,50,0.5,A,200,-0.14844711383529774,0.92,0.13853382677540302,0.1139604528576788,0.11697215377828141,-0.0030117009206026
SG,omega[1],Clean,strongSN,++,50,0.5,A,58,-0.277962267441959,0.4827586206896552,0.49001566626332,0.20298259915375638,0.17871755555996285,0.024265043593793528
SG,omega[1],Problematic,strongSN,++,50,0.5,A,142,-0.22954823034145888,0.7112676056338029,0.42850340397083353,0.22736799420221424,0.20406426061456845,0.023303733587645786
SG,omega[2],Clean,strongSN,++,50,0.5,A,58,-0.3127395689063214,0.3793103448275862,0.5402033325874981,0.1966077413961439,0.16820733648384786,0.028400404912296034
SG,omega[2],Problematic,strongSN,++,50,0.5,A,142,-0.24831981359814226,0.647887323943662,0.45762071353803496,0.22145507161103029,0.20802483706363686,0.013430234547393421
SG,alpha[1],Clean,strongSN,++,50,0.5,A,58,-0.815612458682513,0.29310344827586204,7.5603056654644085,2.3327268670397405,1.8097246895161672,0.5230021775235734
SG,alpha[1],Problematic,strongSN,++,50,0.5,A,142,-0.613106639677989,0.6690140845070423,6.521765830506024,6.145344132628006,3.476427716343297,2.668916416284709
SG,alpha[2],Clean,strongSN,++,50,0.5,A,58,-0.8403246426987581,0.22413793103448276,7.74855442503514,2.322205318028505,1.6859151112856228,0.6362902067428824
SG,alpha[2],Problematic,strongSN,++,50,0.5,A,142,-0.6619061168514039,0.5704225352112676,6.694124883622282,5.205009238142293,3.0534589645157144,2.1515502736265786
SG,mu[1],Clean,strongSN,++,50,0.5,A,58,0.03076967951392458,0.9655172413793104,0.1475413221807675,0.1414607089788311,0.14429715372611965,-0.002836444747288558
SG,mu[1],Problematic,strongSN,++,50,0.5,A,142,0.010960296310524519,0.9507042253521126,0.15695267078121014,0.14240082072552968,0.15656951417865625,-0.014168693453126574
SG,mu[2],Clean,strongSN,++,50,0.5,A,58,0.00416078337656764,0.896551724137931,0.16887445792304775,0.1377923723854989,0.16882319278018795,-0.031030820394689046
SG,mu[2],Problematic,strongSN,++,50,0.5,A,142,-0.021177951922522687,0.9295774647887324,0.16387078284109632,0.14043773536268844,0.1624965471058418,-0.022058811743153356
SG,phi11,Clean,strongSN,++,50,0.5,A,58,-0.13017295374763715,1,0.13096399488657018,0.14022384868090149,0.12016808351083937,0.02005576517006212
SG,phi11,Problematic,strongSN,++,50,0.5,A,142,-0.17293899094896326,0.9507042253521126,0.14194723001642606,0.13803537671082122,0.1239506069967585,0.014084769714062723
SG,phi12,Clean,strongSN,++,50,0.5,A,58,0.07425685180894258,0.9655172413793104,0.1314298308726553,0.1456516745318036,0.13121989042370452,0.014431784108099088
SG,phi12,Problematic,strongSN,++,50,0.5,A,142,-0.05307655513272995,0.9647887323943662,0.13075535252689036,0.13937540165977233,0.1306475832435633,0.008727818416209038
SG,phi21,Clean,strongSN,++,50,0.5,A,58,-0.022736241391061784,0.9310344827586207,0.13003764373902021,0.13653727182321043,0.1300177657955651,0.006519506027645339
SG,phi21,Problematic,strongSN,++,50,0.5,A,142,-0.07093288220346189,0.9577464788732394,0.13242235112540265,0.13581307533886242,0.13223223638660328,0.0035808389522591355
SG,phi22,Clean,strongSN,++,50,0.5,A,58,-0.15844116963049104,0.9310344827586207,0.1406320883975996,0.14213918985126686,0.12554205514348482,0.01659713470778204
SG,phi22,Problematic,strongSN,++,50,0.5,A,142,-0.16995258962749227,0.9647887323943662,0.1382491696234692,0.13760515394800488,0.1203802793907882,0.017224874557216677
SG,rho,Clean,strongSN,++,50,0.5,A,58,-0.16202740919003608,0.896551724137931,0.14782689776989685,0.11340374190543479,0.12365100635281012,-0.010247264447375337
SG,rho,Problematic,strongSN,++,50,0.5,A,142,-0.14419369869362644,0.9366197183098591,0.12700393030537738,0.11197563694390138,0.10455640882928255,0.007419228114618828
NG,sigma[1],Clean,extremeCHI,++,50,0.5,A,200,-0.013416532440947386,0.535,0.24349829933610925,0.10247491230162667,0.24312839907513575,-0.14065348677350908
NG,sigma[2],Clean,extremeCHI,++,50,0.5,A,200,-0.007651796674605473,0.575,0.24270326748083731,0.10308812115646117,0.24258261696487107,-0.1394944958084099
NG,mu[1],Clean,extremeCHI,++,50,0.5,A,200,-5.295480167342207e-6,0.91,0.15757856565015063,0.1469913828908404,0.15757856556117245,-0.01058718267033204
NG,mu[2],Clean,extremeCHI,++,50,0.5,A,200,0.004943041621240779,0.92,0.1691431457356802,0.14812455882203152,0.16907090254946958,-0.02094634372743806
NG,phi11,Clean,extremeCHI,++,50,0.5,A,200,-0.18488478492686136,0.98,0.14025955789391092,0.14631440283573888,0.11917869855390713,0.02713570428183175
NG,phi12,Clean,extremeCHI,++,50,0.5,A,200,-0.15992164539437265,0.965,0.14940371762747598,0.1498814945836306,0.14854535170867564,0.0013361428749549542
NG,phi21,Clean,extremeCHI,++,50,0.5,A,200,-0.04719688430478819,0.96,0.14219815226468455,0.1521469312729011,0.14211980526516918,0.010027126007731924
NG,phi22,Clean,extremeCHI,++,50,0.5,A,200,-0.17947421653114617,0.95,0.14526762858834438,0.14598643125313746,0.12628905262043172,0.019697378632705737
NG,rho,Clean,extremeCHI,++,50,0.5,A,200,-0.2584205415146529,0.705,0.21142968975579132,0.11746894966753055,0.16735357672021403,-0.04988462705268348
SG,omega[1],Problematic,extremeCHI,++,50,0.5,A,200,NA,NA,NA,0.13567098440058548,0.27123921456380135,-0.13556823016321587
SG,omega[2],Problematic,extremeCHI,++,50,0.5,A,200,NA,NA,NA,0.13676885856432322,0.2722918500799431,-0.1355229915156199
SG,alpha[1],Problematic,extremeCHI,++,50,0.5,A,200,NA,NA,NA,54.006709482177705,13.546689345176524,40.46002013700118
SG,alpha[2],Problematic,extremeCHI,++,50,0.5,A,200,NA,NA,NA,52.00356980131678,12.235024420396838,39.76854538091994
SG,mu[1],Problematic,extremeCHI,++,50,0.5,A,200,0.22076881363332074,0.44,0.2967020880246536,0.11076689394799338,0.19822527579782898,-0.08745838184983559
SG,mu[2],Problematic,extremeCHI,++,50,0.5,A,200,0.2307367191082442,0.45,0.3085986328341797,0.11211273172194125,0.20492360196494713,-0.09281087024300588
SG,phi11,Problematic,extremeCHI,++,50,0.5,A,200,-0.06239620172169518,1,0.041890297572806476,0.06249018311292613,0.033643294613505965,0.028846888499420166
SG,phi12,Problematic,extremeCHI,++,50,0.5,A,200,-0.09417475372124169,1,0.03783441352740508,0.062362521307726515,0.03664360796343787,0.025718913344288642
