model,condition_id,rep_id,param,post_mean,post_sd,l95,u95,truth,bias,rel_bias,cover95,n_div,max_rhat,status
EI,2,46,mu[2],-0.17876930345684058,0.15888543124102542,-0.4801556397791277,0.1458625179442336,0,-0.17876930345684058,-0.17876930345684058,1,2,60.25318132235872,ok
EI,2,46,phi11,-0.17695573654162866,0.21170030517119154,-0.5718331983261995,0.2688555760273548,0.55,-0.7269557365416287,-1.321737702802961,0,2,60.25318132235872,ok
EI,2,46,phi12,0.3819337155847542,0.1729519029369558,0.02129864946594496,0.7124393758336155,0.1,0.2819337155847542,2.819337155847542,1,2,60.25318132235872,ok
EI,2,46,phi21,0.3286403334540891,0.22455476309569267,-0.14859215198460218,0.7241788479442043,0.1,0.2286403334540891,2.286403334540891,1,2,60.25318132235872,ok
EI,2,46,phi22,-0.43641801640394823,0.18546504920446258,-0.7898076920756782,-0.05623021590316095,0.25,-0.6864180164039482,-2.7456720656157927,0,2,60.25318132235872,ok
EI,2,46,rho,0.001227892852999391,0.9447685392116405,-0.9639505435639978,0.9640399604601071,0.3,-0.2987721071470006,-0.9959070238233353,1,2,60.25318132235872,ok
EI,2,46,sigma_exp[1],1.0804048626236824,0.18721742058275323,0.764110333013901,1.4550448259400992,1,0.0804048626236824,0.0804048626236824,1,2,60.25318132235872,ok
EI,2,46,sigma_exp[2],1.0210828054829078,0.1498494653821303,0.759415864865729,1.3304847933069281,1,0.02108280548290775,0.02108280548290775,1,2,60.25318132235872,ok
EI,2,47,mu[1],0.574824665237814,0.18718224858992438,0.2054173650217873,0.9462007198096335,0,0.574824665237814,0.574824665237814,0,44,1.0031778108884344,ok
EI,2,47,mu[2],0.29037835694914294,0.18035243579664736,-0.059873305658628875,0.6452703708444449,0,0.29037835694914294,0.29037835694914294,1,44,1.0031778108884344,ok
EI,2,47,phi11,0.1851008772541699,0.1628124769176378,-0.12789734234380598,0.5082973169069963,0.55,-0.36489912274583014,-0.6634529504469638,0,44,1.0031778108884344,ok
EI,2,47,phi12,0.47436939952452795,0.16751865358660914,0.14456710984154528,0.8058525732075162,0.1,0.37436939952452797,3.7436939952452795,0,44,1.0031778108884344,ok
EI,2,47,phi21,0.5646591110323497,0.1379688175942554,0.29221552139927104,0.8329580829390976,0.1,0.4646591110323497,4.646591110323497,0,44,1.0031778108884344,ok
EI,2,47,phi22,-0.2973237482857204,0.16940730784462305,-0.6182784817321205,0.04398765124004894,0.25,-0.5473237482857204,-2.1892949931428816,0,44,1.0031778108884344,ok
EI,2,47,rho,0.9409776295567253,0.019274199215691176,0.8926934144035076,0.9649691285781442,0.3,0.6409776295567253,2.136592098522418,0,44,1.0031778108884344,ok
EI,2,47,sigma_exp[1],0.81734799849684,0.09451168025253116,0.6505940430270347,1.0208689919231708,1,-0.18265200150315997,-0.18265200150315997,1,44,1.0031778108884344,ok
EI,2,47,sigma_exp[2],0.8098645168998003,0.09390524954495992,0.6451349407340711,1.0131150176077697,1,-0.19013548310019968,-0.19013548310019968,1,44,1.0031778108884344,ok
EI,2,48,mu[1],0.25620632327697995,0.13920897821347947,0.00948722867561329,0.5601504918892342,0,0.25620632327697995,0.25620632327697995,0,22,43.08447463325349,ok
EI,2,48,mu[2],0.1646810119057583,0.14890490365487405,-0.08915857988203792,0.5019307985449395,0,0.1646810119057583,0.1646810119057583,1,22,43.08447463325349,ok
EI,2,48,phi11,0.018432466500449093,0.26451867903807147,-0.49556586351824966,0.5164753496803876,0.55,-0.531567533499551,-0.9664864245446381,0,22,43.08447463325349,ok
EI,2,48,phi12,0.11707824737054272,0.21416760842537746,-0.31128453866110994,0.5313649595903838,0.1,0.017078247370542712,0.17078247370542712,1,22,43.08447463325349,ok
EI,2,48,phi21,0.13341632493926292,0.20654829168343924,-0.2703703847381546,0.5409869150156682,0.1,0.033416324939262915,0.33416324939262915,1,22,43.08447463325349,ok
EI,2,48,phi22,-0.050486342511029264,0.26620550746428434,-0.575745522889906,0.4634889897631271,0.25,-0.30048634251102924,-1.201945370044117,1,22,43.08447463325349,ok
EI,2,48,rho,0.4686004339397013,0.8150121018858182,-0.9607934051232643,0.9642896817906874,0.3,0.1686004339397013,0.5620014464656711,1,22,43.08447463325349,ok
EI,2,48,sigma_exp[1],0.912354111999982,0.1710265153172793,0.6734776376521661,1.3222657361614365,1,-0.08764588800001805,-0.08764588800001805,1,22,43.08447463325349,ok
EI,2,48,sigma_exp[2],0.9167136262040653,0.1798196895965609,0.6727320676355383,1.3393043981710964,1,-0.08328637379593473,-0.08328637379593473,1,22,43.08447463325349,ok
EI,2,49,mu[1],-0.42330770371794346,0.21111696492383233,-0.8359753074619762,0.008479972386147342,0,-0.42330770371794346,-0.42330770371794346,1,197,44.93512570450668,ok
EI,2,49,mu[2],-0.28496616914160333,0.2049527248813684,-0.6810693980986567,0.13022426942721857,0,-0.28496616914160333,-0.28496616914160333,1,197,44.93512570450668,ok
EI,2,49,phi11,0.5822987538686419,0.18286462863698133,0.2105046025677567,0.9286731199788284,0.55,0.032298753868641894,0.05872500703389435,1,197,44.93512570450668,ok
EI,2,49,phi12,0.16711861046600063,0.2357996378472381,-0.2814062020509227,0.6210638667352011,0.1,0.06711861046600062,0.6711861046600062,1,197,44.93512570450668,ok
EI,2,49,phi21,0.33184060801145077,0.18045885585086338,-0.008864460899570272,0.6962576059362752,0.1,0.23184060801145076,2.3184060801145074,1,197,44.93512570450668,ok
EI,2,49,phi22,0.1320404928853464,0.24583874339633655,-0.3503255430735396,0.5998329971720675,0.25,-0.11795950711465361,-0.47183802845861444,1,197,44.93512570450668,ok
EI,2,49,rho,0.4685337497643385,0.8164979610244505,-0.9620040603995056,0.9637444178419292,0.3,0.1685337497643385,0.5617791658811283,1,197,44.93512570450668,ok
EI,2,49,sigma_exp[1],0.9514365203009408,0.17331483149495155,0.6935514571764623,1.3673864444345298,1,-0.048563479699059164,-0.048563479699059164,1,197,44.93512570450668,ok
EI,2,49,sigma_exp[2],0.9670831857170051,0.16909370940251153,0.710856139495627,1.3566281173715253,1,-0.032916814282994866,-0.032916814282994866,1,197,44.93512570450668,ok
EI,2,50,mu[1],0.4319754461597456,0.14437140119292635,0.12217753905878309,0.7211834298619297,0,0.4319754461597456,0.4319754461597456,0,796,51.57790232405672,ok
EI,2,50,mu[2],0.23883275319036237,0.16328564457645528,-0.06295118678399808,0.6081385634348205,0,0.23883275319036237,0.23883275319036237,1,796,51.57790232405672,ok
EI,2,50,phi11,-0.2549643787735689,0.22837395309786412,-0.5768013426126017,0.25485743365351865,0.55,-0.804964378773569,-1.4635715977701254,0,796,51.57790232405672,ok
EI,2,50,phi12,0.5046621893220296,0.1488389167135316,0.22362563332517305,0.8219326702459752,0.1,0.4046621893220296,4.046621893220295,0,796,51.57790232405672,ok
EI,2,50,phi21,0.4809702126315204,0.14039728980417918,0.20770242919078488,0.7759438484935937,0.1,0.3809702126315204,3.809702126315204,0,796,51.57790232405672,ok
EI,2,50,phi22,-0.4728141760470409,0.15647907196720562,-0.7319210979909863,-0.11238157339718238,0.25,-0.7228141760470409,-2.8912567041881636,0,796,51.57790232405672,ok
EI,2,50,rho,0.4718452242166312,0.8168669145045993,-0.9611209250660041,0.9642164446427205,0.3,0.17184522421663123,0.5728174140554375,1,796,51.57790232405672,ok
EI,2,50,sigma_exp[1],0.8841199550855622,0.1765215811016909,0.6607778552951034,1.3128389470071335,1,-0.11588004491443782,-0.11588004491443782,1,796,51.57790232405672,ok
EI,2,50,sigma_exp[2],0.885748438276751,0.16575635995087315,0.6610121156238002,1.296452164064607,1,-0.11425156172324902,-0.11425156172324902,1,796,51.57790232405672,ok
EI,2,51,mu[1],-0.36170850881043454,0.20929819484780787,-0.7846659090568953,0.021976850256574414,0,-0.36170850881043454,-0.36170850881043454,1,717,56.00885193815146,ok
EI,2,51,mu[2],-0.25860921861322733,0.2154155511787107,-0.6805980853769867,0.15974607052588322,0,-0.25860921861322733,-0.25860921861322733,1,717,56.00885193815146,ok
EI,2,51,phi11,0.6602500012455559,0.15873662997378654,0.35213699108124336,0.9548131376473278,0.55,0.11025000124555584,0.2004545477191924,1,717,56.00885193815146,ok
EI,2,51,phi12,0.23255230900525717,0.24844885952723736,-0.2577349408820719,0.6561644220865956,0.1,0.13255230900525716,1.3255230900525716,1,717,56.00885193815146,ok
EI,2,51,phi21,0.32191398191752285,0.1567287591457042,0.03358607500147513,0.6681181348502,0.1,0.22191398191752285,2.2191398191752283,1,717,56.00885193815146,ok
EI,2,51,phi22,0.2541229215381388,0.22355820056415573,-0.21341829243851446,0.657325210397242,0.25,0.004122921538138813,0.01649168615255525,1,717,56.00885193815146,ok
EI,2,51,rho,-0.0035526549758782525,0.9439131240578911,-0.9648053057782029,0.9630080854741152,0.3,-0.30355265497587824,-1.0118421832529276,1,717,56.00885193815146,ok
EI,2,51,sigma_exp[1],1.0044440172299205,0.1907422281920541,0.7050770463158411,1.4109155767518393,1,0.004444017229920494,0.004444017229920494,1,717,56.00885193815146,ok
EI,2,51,sigma_exp[2],1.0247231229411213,0.187831997807277,0.7252244491114955,1.4307672434203331,1,0.024723122941121334,0.024723122941121334,1,717,56.00885193815146,ok
EI,2,52,mu[1],-0.5845552966704497,0.17672679329659546,-0.9301540191541707,-0.22892944635279622,0,-0.5845552966704497,-0.5845552966704497,0,488,1.1638875398901372,ok
EI,2,52,mu[2],-0.2884384047591135,0.17688355290668878,-0.6441653351422513,0.03594250283245265,0,-0.2884384047591135,-0.2884384047591135,1,488,1.1638875398901372,ok
EI,2,52,phi11,0.12033568882852329,0.17536685374695413,-0.19454892554009715,0.4803696678691505,0.55,-0.42966431117147674,-0.781207838493594,0,488,1.1638875398901372,ok
EI,2,52,phi12,0.4587264936819101,0.16274289509135653,0.1347608443336212,0.7646123619319878,0.1,0.3587264936819101,3.587264936819101,0,488,1.1638875398901372,ok
EI,2,52,phi21,0.547183726598544,0.14883867768255396,0.2584297222917479,0.810743420708522,0.1,0.447183726598544,4.47183726598544,0,488,1.1638875398901372,ok
EI,2,52,phi22,-0.32600542504411856,0.1688827607732421,-0.6317270432829832,0.0201281859191698,0.25,-0.5760054250441186,-2.3040217001764742,0,488,1.1638875398901372,ok
EI,2,52,rho,0.9439010700156175,0.018248867380114085,0.896671070113769,0.965047460348221,0.3,0.6439010700156176,2.146336900052059,0,488,1.1638875398901372,ok
EI,2,52,sigma_exp[1],0.9168570925433096,0.12799024709157872,0.7143942477047974,1.2045496544997871,1,-0.0831429074566904,-0.0831429074566904,1,488,1.1638875398901372,ok
EI,2,52,sigma_exp[2],0.9049065618038593,0.12207302434187842,0.7063910733587062,1.1725565360845933,1,-0.09509343819614069,-0.09509343819614069,1,488,1.1638875398901372,ok
EI,2,53,mu[1],-0.4188041286489729,0.21020702486601947,-0.8377879116169009,-0.02065050554559179,0,-0.4188041286489729,-0.4188041286489729,0,457,45.01917822459719,ok
EI,2,53,mu[2],-0.2849597638516543,0.20679630851897612,-0.6940544740754302,0.11744331137141409,0,-0.2849597638516543,-0.2849597638516543,1,457,45.01917822459719,ok
EI,2,53,phi11,0.6020505641582267,0.1691411775990426,0.26625434477932125,0.923805812230141,0.55,0.05205056415822662,0.09463738937859385,1,457,45.01917822459719,ok
EI,2,53,phi12,0.2056088664997229,0.22970627657048917,-0.23635680569991682,0.6506657062023387,0.1,0.1056088664997229,1.056088664997229,1,457,45.01917822459719,ok
EI,2,53,phi21,0.3790951724221765,0.17964973653356023,0.04405038321211355,0.7492479287625481,0.1,0.2790951724221765,2.790951724221765,1,457,45.01917822459719,ok
EI,2,53,phi22,0.11124689831588809,0.2536051043237862,-0.39286428308192944,0.5803218728471743,0.25,-0.13875310168411192,-0.5550124067364477,1,457,45.01917822459719,ok
EI,2,53,rho,0.4680454313017786,0.8175452263283518,-0.9633732880367781,0.9641480919313975,0.3,0.16804543130177862,0.5601514376725955,1,457,45.01917822459719,ok
EI,2,53,sigma_exp[1],0.9508612629978155,0.17479762765092605,0.695137664397839,1.3693322654933202,1,-0.04913873700218452,-0.04913873700218452,1,457,45.01917822459719,ok
EI,2,53,sigma_exp[2],0.9646832003802923,0.16746289859537447,0.7123652667903049,1.3572227715880698,1,-0.035316799619707684,-0.035316799619707684,1,457,45.01917822459719,ok
EI,2,54,mu[1],0.5696524754098723,0.2204064542367598,0.1458955127727063,0.9901080497382819,0,0.5696524754098723,0.5696524754098723,0,28,1.0107822345602422,ok
EI,2,54,mu[2],0.21927530482902394,0.21403293045504335,-0.18976102646013093,0.6526925774575765,0,0.21927530482902394,0.21927530482902394,1,28,1.0107822345602422,ok
EI,2,54,phi11,0.18435504844301273,0.09532644708269553,-0.021752758881425114,0.36241555401485304,0.55,-0.3656449515569873,-0.664809002830886,0,28,1.0107822345602422,ok
EI,2,54,phi12,0.8276257767881188,0.08440674080013538,0.6553633209679863,0.9740766262900851,0.1,0.7276257767881188,7.276257767881187,0,28,1.0107822345602422,ok
EI,2,54,phi21,0.7578622114414073,0.07875514242266965,0.5966556213654973,0.9110315982862627,0.1,0.6578622114414073,6.578622114414073,0,28,1.0107822345602422,ok
EI,2,54,phi22,-0.34629561527367164,0.08502334586617834,-0.50782362554234,-0.18348445737840957,0.25,-0.5962956152736716,-2.3851824610946863,0,28,1.0107822345602422,ok
EI,2,54,rho,0.9436255943983559,0.017149521738786595,0.8998281721781668,0.9653190065392777,0.3,0.643625594398356,2.14541864799452,0,28,1.0107822345602422,ok
EI,2,54,sigma_exp[1],0.8317958124028653,0.09839764596196089,0.6570773075176756,1.0435603700147822,1,-0.16820418759713474,-0.16820418759713474,1,28,1.0107822345602422,ok
EI,2,54,sigma_exp[2],0.8128390424946708,0.09428783423448847,0.6452134906473931,1.0135693082639734,1,-0.18716095750532924,-0.18716095750532924,1,28,1.0107822345602422,ok
EI,2,55,mu[1],-0.24022166141018092,0.22234027878762896,-0.6815184231995733,0.10871879238830583,0,-0.24022166141018092,-0.24022166141018092,1,1419,1.331644416747668,ok
EI,2,55,mu[2],-0.1503571577351322,0.24847673711220192,-0.6219990398232363,0.22271386243119207,0,-0.1503571577351322,-0.1503571577351322,1,1419,1.331644416747668,ok
EI,2,55,phi11,0.6172329610208622,0.12098864278755182,0.36517984752857413,0.8320934237271544,0.55,0.06723296102086218,0.1222417473106585,1,1419,1.331644416747668,ok
EI,2,55,phi12,0.40646077599733943,0.1505352679539243,0.10451153226651874,0.7191987819792971,0.1,0.30646077599733945,3.0646077599733945,0,1419,1.331644416747668,ok
EI,2,55,phi21,0.32648779030111164,0.12383536133258126,0.08057002046892002,0.5309273623377324,0.1,0.22648779030111163,2.2648779030111164,1,1419,1.331644416747668,ok
EI,2,55,phi22,0.32935740681784964,0.171738139817025,-0.03490586088985446,0.6572717829794341,0.25,0.07935740681784964,0.31742962727139856,1,1419,1.331644416747668,ok
EI,2,55,rho,-0.9455022953296305,0.014406326471434784,-0.9656300912817043,-0.9113801087865937,0.3,-1.2455022953296304,-4.151674317765435,0,1419,1.331644416747668,ok
EI,2,55,sigma_exp[1],1.1674898041406767,0.15339032574038877,0.8907952350107435,1.4560193108141644,1,0.1674898041406767,0.1674898041406767,1,1419,1.331644416747668,ok
EI,2,55,sigma_exp[2],1.1493895199716047,0.14686311310469766,0.898845729534869,1.4834636204366238,1,0.14938951997160466,0.14938951997160466,1,1419,1.331644416747668,ok
EI,2,56,mu[1],0.338244947391685,0.22812449392718565,-0.0999262075768892,0.7821958757098907,0,0.338244947391685,0.338244947391685,1,62,55.75422656481009,ok
EI,2,56,mu[2],0.2452463273633863,0.2211695525084521,-0.18144751218110755,0.6803384944573535,0,0.2452463273633863,0.2452463273633863,1,62,55.75422656481009,ok
EI,2,56,phi11,0.6577210483029311,0.1475431801559377,0.38830534262969557,0.9460650272155667,0.55,0.10772104830293106,0.19585645145987463,1,62,55.75422656481009,ok
EI,2,56,phi12,0.26360438684184956,0.2462710892192596,-0.2308443219604585,0.6738214452629782,0.1,0.16360438684184955,1.6360438684184955,1,62,55.75422656481009,ok
EI,2,56,phi21,0.362463791992328,0.1530282841142186,0.06005845256854053,0.6781393019535839,0.1,0.26246379199232794,2.624637919923279,1,62,55.75422656481009,ok
EI,2,56,phi22,0.2854701005031306,0.23148885761371743,-0.24284736349197167,0.671756056759983,0.25,0.0354701005031306,0.1418804020125224,1,62,55.75422656481009,ok
EI,2,56,rho,-0.004075314866965202,0.9431135892277748,-0.9638161013593028,0.9625873942949232,0.3,-0.3040753148669652,-1.013584382889884,1,62,55.75422656481009,ok
EI,2,56,sigma_exp[1],0.9805150637955892,0.19926210734530417,0.6727522347264614,1.377205063518737,1,-0.01948493620441083,-0.01948493620441083,1,62,55.75422656481009,ok
EI,2,56,sigma_exp[2],0.9949372848094311,0.1938294623379164,0.6907444636037492,1.3795818112522102,1,-0.005062715190568889,-0.005062715190568889,1,62,55.75422656481009,ok
EI,2,57,mu[1],0.3319855879845584,0.21322347622325594,-0.073484321237141,0.7596875548401667,0,0.3319855879845584,0.3319855879845584,1,173,1.005403173443046,ok
EI,2,57,mu[2],0.29958415574994574,0.23275426918796074,-0.15397407640910682,0.7646089283271018,0,0.29958415574994574,0.29958415574994574,1,173,1.005403173443046,ok
EI,2,57,phi11,0.29855182728545165,0.04401635088508987,0.21111063747201098,0.3841354308859414,0.55,-0.2514481727145484,-0.4571784958446334,0,173,1.005403173443046,ok
EI,2,57,phi12,0.9567917524429885,0.026660510685443197,0.8908940360636757,0.9889996096179061,0.1,0.8567917524429886,8.567917524429886,0,173,1.005403173443046,ok
EI,2,57,phi21,0.8022813342713297,0.044533155115311265,0.7150318274711249,0.8905277991916694,0.1,0.7022813342713298,7.022813342713297,0,173,1.005403173443046,ok
EI,2,57,phi22,-0.28266132227628493,0.050001866740572096,-0.3794262465245807,-0.1854499257881854,0.25,-0.5326613222762849,-2.1306452891051397,0,173,1.005403173443046,ok
EI,2,57,rho,-0.9474838066416827,0.015146119182996302,-0.9661846657298814,-0.9094621624293755,0.3,-1.2474838066416827,-4.158279355472276,0,173,1.005403173443046,ok
EI,2,57,sigma_exp[1],1.1374753160624447,0.13471181507765298,0.8997027781527169,1.428668254376632,1,0.13747531606244467,0.13747531606244467,1,173,1.005403173443046,ok
EI,2,57,sigma_exp[2],1.1090849636643842,0.1367258041543245,0.8654731401351108,1.4024147692674238,1,0.10908496366438425,0.10908496366438425,1,173,1.005403173443046,ok
EI,2,58,mu[1],0.01745605364110419,0.16984788807944232,-0.29002465634325236,0.35265206067713906,0,0.01745605364110419,0.01745605364110419,1,21,53.19859077377438,ok
EI,2,58,mu[2],0.052764616848421146,0.1696194182996122,-0.25094420700687325,0.3902079305766419,0,0.052764616848421146,0.052764616848421146,1,21,53.19859077377438,ok
EI,2,58,phi11,-0.08897513842812656,0.2620231301241959,-0.5900435885963558,0.41986307095550907,0.55,-0.6389751384281266,-1.16177297896023,0,21,53.19859077377438,ok
EI,2,58,phi12,0.10466604291286545,0.20954909243098083,-0.3087438456571631,0.5121713232902328,0.1,0.004666042912865445,0.04666042912865445,1,21,53.19859077377438,ok
EI,2,58,phi21,0.10437133266658338,0.21677671721858086,-0.3172499473576896,0.5256384630170844,0.1,0.004371332666583377,0.043713326665833774,1,21,53.19859077377438,ok
EI,2,58,phi22,-0.12970889067712582,0.2525616390283853,-0.6148088892067413,0.3685167269426801,0.25,-0.3797088906771258,-1.5188355627085033,1,21,53.19859077377438,ok
EI,2,58,rho,-0.0013370010652987137,0.9418854874585938,-0.9632666705235312,0.9632346203365609,0.3,-0.3013370010652987,-1.0044566702176625,1,21,53.19859077377438,ok
EI,2,58,sigma_exp[1],1.0231537522567755,0.1820948469213966,0.7342524326757729,1.385013496445491,1,0.023153752256775517,0.023153752256775517,1,21,53.19859077377438,ok
